,N,graph,p_Bd,r,abs_time_uniform,fix_prob_uniform,abs_time_temp,fix_prob_temp,abs_time_uniform_1,abs_time_uniform_2,abs_time_uniform_3,abs_time_uniform_4,abs_time_uniform_5,fix_prob_uniform_1,fix_prob_uniform_2,fix_prob_uniform_3,fix_prob_uniform_4,fix_prob_uniform_5
110,5,44517b0a,0.0,1.0,8.904761904761912,0.20000000000000034,8.904761904761912,0.20000000000000034,8.571428571428578,8.571428571428578,8.571428571428577,8.57142857142858,10.238095238095246,0.16666666666666696,0.166666666666667,0.16666666666666696,0.166666666666667,0.33333333333333387
111,5,44517b0a,0.1,1.0,9.209846330477163,0.20000000000000023,9.230115261089313,0.2025396825396828,9.00715702435565,9.007157024355648,9.007157024355648,9.007157024355648,10.020603554963218,0.17460317460317484,0.17460317460317482,0.17460317460317484,0.17460317460317482,0.3015873015873019
112,5,44517b0a,0.2,1.0,9.540130192304119,0.20000000000000054,9.553093466136957,0.20363636363636417,9.475313823139922,9.475313823139922,9.475313823139922,9.475313823139922,9.799395668960901,0.1818181818181823,0.1818181818181823,0.18181818181818227,0.1818181818181823,0.2727272727272734
113,5,44517b0a,0.30000000000000004,1.0,9.89980970576803,0.20000000000000023,9.87540046900288,0.20347826086956544,9.981173828318532,9.981173828318534,9.981173828318532,9.981173828318532,9.574353215566022,0.1884057971014495,0.1884057971014495,0.1884057971014495,0.18840579710144947,0.2463768115942031
114,5,44517b0a,0.4,1.0,10.294117647058831,0.20000000000000032,10.199240986717275,0.20222222222222253,10.531309297912722,10.531309297912722,10.531309297912722,10.531309297912722,9.345351043643271,0.19444444444444478,0.1944444444444447,0.19444444444444478,0.1944444444444447,0.22222222222222252
115,5,44517b0a,0.5,1.0,10.729667812142049,0.20000000000000034,10.527491408934715,0.20000000000000034,11.13402061855671,11.134020618556711,11.13402061855671,11.134020618556711,9.112256586483396,0.20000000000000034,0.20000000000000034,0.2000000000000003,0.20000000000000034,0.2000000000000003
116,5,44517b0a,0.6000000000000001,1.0,11.214946964994208,0.20000000000000034,10.86394429300155,0.19692307692307723,11.799951418315308,11.799951418315308,11.799951418315308,11.799951418315308,8.874929151709814,0.20512820512820548,0.20512820512820554,0.20512820512820543,0.20512820512820554,0.17948717948717977
117,5,44517b0a,0.7000000000000001,1.0,11.761033669070505,0.20000000000000018,11.213666122441845,0.19308641975308657,12.542987307111447,12.542987307111446,12.542987307111447,12.542987307111446,8.63321911690674,0.20987654320987673,0.20987654320987673,0.20987654320987673,0.20987654320987673,0.16049382716049398
118,5,44517b0a,0.8,1.0,12.38267632072943,0.20000000000000046,11.583534459640667,0.18857142857142895,13.381603647090389,13.381603647090385,13.381603647090389,13.381603647090389,8.38696701528561,0.21428571428571475,0.21428571428571472,0.21428571428571475,0.21428571428571472,0.14285714285714315
119,5,44517b0a,0.9,1.0,13.099958928748478,0.20000000000000048,11.983068730615097,0.1834482758620694,14.340948037785575,14.340948037785575,14.340948037785571,14.340948037785575,8.136002492600104,0.2183908045977016,0.21839080459770174,0.2183908045977016,0.21839080459770177,0.1264367816091957
120,5,44517b0a,1.0,1.0,13.940966010733467,0.20000000000000034,12.425760286225417,0.1777777777777781,15.456171735241519,15.45617173524152,15.456171735241519,15.45617173524152,7.88014311270126,0.2222222222222226,0.22222222222222265,0.2222222222222226,0.22222222222222265,0.1111111111111113
121,5,4455570a,0.0,1.0,10.000000000000002,0.20000000000000012,10.000000000000002,0.20000000000000015,10.000000000000002,10.000000000000004,10.000000000000002,10.000000000000002,10.000000000000002,0.20000000000000012,0.20000000000000012,0.20000000000000012,0.20000000000000012,0.20000000000000012
122,5,4455570a,0.1,1.0,10.000000000000002,0.20000000000000012,10.000000000000002,0.20000000000000015,10.000000000000002,10.000000000000004,10.000000000000002,10.000000000000002,10.000000000000002,0.20000000000000012,0.20000000000000012,0.20000000000000012,0.20000000000000012,0.20000000000000012
123,5,4455570a,0.2,1.0,10.0,0.20000000000000012,10.0,0.20000000000000012,10.0,10.0,10.0,10.0,10.0,0.2000000000000001,0.2000000000000001,0.2000000000000001,0.20000000000000015,0.2000000000000001
124,5,4455570a,0.30000000000000004,1.0,10.000000000000002,0.20000000000000012,10.000000000000002,0.20000000000000015,10.000000000000002,10.000000000000004,10.000000000000002,10.000000000000002,10.000000000000002,0.20000000000000012,0.20000000000000012,0.20000000000000012,0.20000000000000012,0.20000000000000012
125,5,4455570a,0.4,1.0,10.000000000000002,0.20000000000000012,10.000000000000002,0.20000000000000015,10.000000000000002,10.000000000000004,10.000000000000002,10.000000000000002,10.000000000000002,0.20000000000000012,0.20000000000000012,0.20000000000000012,0.20000000000000012,0.20000000000000012
