N,graph,r,p_Bd,initial_mutant_location,fix_prob,fix_time,abs_time
10,star,1.3,0.1,512,0.4059780214373514,36.48540452691564,25.84253760843345
10,star,1.3,0.2,512,0.3173745066183295,45.24737861342337,26.323812356664174
10,star,1.3,0.30000000000000004,512,0.25637929776061247,56.36301966020305,26.873089788540334
10,star,1.3,0.4,512,0.21062272313538963,70.55123244301451,27.48733021770939
10,star,1.3,0.5,512,0.17407940591331822,89.10677537899055,28.180820683235066
10,star,1.3,0.6000000000000001,512,0.1434745547414176,114.33614042051592,28.98849467346274
10,star,1.3,0.7000000000000001,512,0.11689333358274079,150.63669245609432,29.98294280856616
10,star,1.3,0.8,512,0.093176139827835,207.42994116486082,31.32458909341919
10,star,1.3,0.9,512,0.07166512846043589,308.92209442665404,33.43227568235884
10,star,1.3,1.0,512,0.052240310089948144,539.3693073155929,37.79508004672435
10,star,1.4,0.0,512,0.566666666666665,29.887309188723258,25.460714285714236
10,star,1.4,0.1,512,0.42597990680520303,36.54885925434401,25.93527313352694
10,star,1.4,0.2,512,0.34004150900345287,45.21675676954545,26.52865312216337
10,star,1.4,0.30000000000000004,512,0.28017299138615887,56.11500144675539,27.201597487306
10,star,1.4,0.4,512,0.2345513933972312,69.90108768485223,27.949688055093567
10,star,1.4,0.5,512,0.19742726378814243,87.7634171330569,28.789644311234586
10,star,1.4,0.6000000000000001,512,0.16568728334832739,111.80717612353737,29.763042097605716
10,star,1.4,0.7000000000000001,512,0.13752499302083557,146.00175551398897,30.95606404405125
10,star,1.4,0.8,512,0.11186439314349277,198.7002602077618,32.556995993884165
10,star,1.4,0.9,512,0.08811960371217806,290.7218355096408,35.04671266894431
10,star,1.4,1.0,512,0.06620170175757802,490.4953937936875,40.06741845477098
10,star,1.5,0.0,512,0.5800000000000021,29.943960000056958,25.460714285714335
10,star,1.5,0.1,512,0.4445488609602225,36.575930177872856,26.015523968458155
10,star,1.5,0.2,512,0.361237654398357,45.12112676602986,26.703271780777502
10,star,1.5,0.30000000000000004,512,0.30254911585287914,55.76566546366339,27.477806883091706
10,star,1.5,0.4,512,0.25715177076717954,69.10746443400514,28.333365255554753
10,star,1.5,0.5,512,0.21954988212482315,86.23423064557714,29.288643022751675
10,star,1.5,0.6000000000000001,512,0.18678369004764966,109.06546789303148,30.390795369544104
10,star,1.5,0.7000000000000001,512,0.15715310756888518,141.1881909210257,31.737353115139786
10,star,1.5,0.8,512,0.12966395731245553,190.04258650944004,33.53953744148178
10,star,1.5,0.9,512,0.10379396191404756,273.7547229578215,36.32905027680812
10,star,1.5,1.0,512,0.07946927680409697,449.825894014412,41.886352164956705
10,star,0.5,0.0,256,0.022633744855967034,36.26776116645395,10.954365079365072
10,star,0.5,0.1,256,0.023029663427570228,41.21203819876542,12.780076063871613
10,star,0.5,0.2,256,0.01974806755115635,47.65230470653219,14.872864736496068
10,star,0.5,0.30000000000000004,256,0.015591332335806809,55.62857261383394,17.32022383508844
10,star,0.5,0.4,256,0.011586796065428985,65.52915101286794,20.27009534450329
10,star,0.5,0.5,256,0.008116116381137945,78.10923472443044,23.96561846030941
10,star,0.5,0.6000000000000001,256,0.005288987546147204,94.7069885036203,28.823952303573748
10,star,0.5,0.7000000000000001,256,0.003098553868788336,117.78226624134155,35.62029349513974
10,star,0.5,0.8,256,0.0015009296056821,152.2977888649517,45.979645365284284
10,star,0.5,0.9,256,0.0004703021461459001,209.93069200542647,64.01215688015516
10,star,0.5,1.0,256,3.0254442113829432e-05,326.8001382927525,104.29574230229768
10,star,0.6,0.0,256,0.028985507246376746,36.68874116943019,11.120341614906819
10,star,0.6,0.1,256,0.03194064010906635,42.21599090169125,13.127999922873801
10,star,0.6,0.2,256,0.029909355820025768,49.52274058264753,15.464853734901897
10,star,0.6,0.30000000000000004,256,0.026030078092024525,58.73274641599743,18.233073417878398
10,star,0.6,0.4,256,0.021559584993266278,70.3524483012288,21.59932147991238
10,star,0.6,0.5,256,0.01706530346460633,85.32294345581907,25.835520521865767
10,star,0.6,0.6000000000000001,256,0.012809734059362005,105.30504499821376,31.40774651285083
10,star,0.6,0.7000000000000001,256,0.008906359190471584,133.37587217000782,39.18068899565533
10,star,0.6,0.8,256,0.005406488058877234,175.82201668346067,50.95726129155576
10,star,0.6,0.9,256,0.0024067172339297766,247.6257367989741,71.24694474909101
10,star,0.6,1.0,256,0.00035397791386763494,395.148017788866,115.76998367359693
10,star,0.7,0.0,256,0.03553052426644403,36.98986424553092,11.279255319148925
10,star,0.7,0.1,256,0.04169122125410581,42.928323150107445,13.461492770739195
10,star,0.7,0.2,256,0.041827478074359964,50.86020793729944,16.03886554607699
10,star,0.7,0.30000000000000004,256,0.039290077687628634,60.996569399292085,19.137075806899453
10,star,0.7,0.4,256,0.03543886636410916,73.97561529134744,22.95509439417925
10,star,0.7,0.5,256,0.030901795445365376,90.95427436041334,27.81491400258022
10,star,0.7,0.6000000000000001,256,0.02596934900340465,113.98078695438406,34.26763579972387
10,star,0.7,0.7000000000000001,256,0.02073566369830536,146.90793396452312,43.336416035266026
10,star,0.7,0.8,256,0.015144894695003732,197.8086974103188,57.15434026093126
10,star,0.7,0.9,256,0.009030280994719862,286.6597725236767,81.0266123322528
10,star,0.7,1.0,256,0.0026184564966360755,478.3281031464338,133.01154226094278
10,star,0.8,0.0,256,0.042181069958847836,37.20484860334286,11.431547619047606
10,star,0.8,0.1,256,0.052040937943647725,43.421770570944034,13.7796276252966
10,star,0.8,0.2,256,0.05512662713983995,51.77311923758689,16.587556077829934
10,star,0.8,0.30000000000000004,256,0.05496327154595484,62.53848571511376,20.009195767027173
10,star,0.8,0.4,256,0.05297144415139947,76.46584586515495,24.284769706750936
10,star,0.8,0.5,256,0.04979077038973916,94.90159719734912,29.803450513762098
10,star,0.8,0.6000000000000001,256,0.04568244970394278,120.2523834104771,37.236079198127086
10,star,0.8,0.7000000000000001,256,0.0406438411476091,157.13436068353477,47.84291173287396
10,star,0.8,0.8,256,0.03436051804468576,215.5352610116448,64.29675662508494
10,star,0.8,0.9,256,0.02592063829972124,321.5627121172677,93.40409417181564
10,star,0.8,1.0,256,0.01307960601567053,569.4836856478717,158.87153616468046
10,star,0.9,0.0,256,0.04887218045112772,37.356492088869864,11.57762390670553
10,star,0.9,0.1,256,0.06278850411036002,43.7502737255838,14.082190849672855
10,star,0.9,0.2,256,0.06943455528165406,52.35421033382735,17.106670143765182
10,star,0.9,0.30000000000000004,256,0.07251724834890824,63.48824286955083,20.83354292251701
10,star,0.9,0.4,256,0.0735355972479706,77.96745649737642,25.546494346766785
10,star,0.9,0.5,256,0.07317241174033795,97.25850223945642,31.70803667581332
10,star,0.9,0.6000000000000001,256,0.07171774883365006,124.00488426630493,40.12494178644429
10,star,0.9,0.7000000000000001,256,0.06918595525065742,163.35267738205823,52.34026521206591
10,star,0.9,0.8,256,0.06523886852917919,226.71319018118,71.71851274260617
10,star,0.9,0.9,256,0.05870470445363394,345.30000231472775,107.24128603460736
10,star,0.9,1.0,256,0.045118415455951674,644.7629829731686,193.36365502606975
10,star,1.0,0.0,256,0.05555555555555536,37.46071428571425,11.717857142857124
10,star,1.0,0.1,256,0.07377049180327859,43.95411692465858,14.36942508710799
10,star,1.0,0.2,256,0.0844155844155841,52.68008950508949,17.59430501930503
10,star,1.0,0.30000000000000004,256,0.09139784946236523,63.97097821533287,21.60097402597398
10,star,1.0,0.4,256,0.09633027522935714,78.66286550368324,26.712931034482676
10,star,1.0,0.5,256,0.09999999999999906,98.2607142857141,33.46071428571413
10,star,1.0,0.6000000000000001,256,0.10283687943262282,125.4850303951365,42.779081632652805
10,star,1.0,0.7000000000000001,256,0.10509554140127254,165.65854118717485,56.48256302520968
10,star,1.0,0.8,256,0.10693641618497049,230.68436924347256,78.61895604395576
10,star,1.0,0.9,256,0.10846560846560456,353.65119047619135,120.4321428571406
10,star,1.0,1.0,256,0.10975609756096992,673.5582752613192,229.14642857142263
10,star,1.1,0.0,256,0.062195248469758116,37.5289248277612,11.852591036414548
10,star,1.1,0.1,256,0.08485708032048515,44.06356892839788,14.641851570541688
10,star,1.1,0.2,256,0.09978503820616658,52.8124097714928,18.050213025877056
10,star,1.1,0.30000000000000004,256,0.11109617500763834,64.09763324960034,22.307760841605862
10,star,1.1,0.4,256,0.12054126341554745,78.73809825465085,27.770545583382727
10,star,1.1,0.5,256,0.12905560802535987,98.20730136047547,35.02416134803984
10,star,1.1,0.6000000000000001,256,0.13729125621815258,125.16243126623719,45.105840401924844
10,star,1.1,0.7000000000000001,256,0.1459131090928051,164.78077505630944,60.04430911518171
10,star,1.1,0.8,256,0.15598903046450613,228.55987685162376,84.41439979807261
10,star,1.1,0.9,256,0.1701674683271959,348.03788502467955,131.13593402507988
10,star,1.1,1.0,256,0.19941301630502647,651.1006837366766,256.0360496047618
10,star,1.2000000000000002,0.0,256,0.0687645687645686,37.569478249377916,11.982142857142842
10,star,1.2000000000000002,0.1,256,0.09594691389451232,44.10149993466939,14.900150168452178
10,star,1.2000000000000002,0.2,256,0.1153118905231873,52.79984513694266,18.475229927670828
10,star,1.2000000000000002,0.30000000000000004,256,0.13118194647029383,63.96096293355795,22.954029831480508
10,star,1.2000000000000002,0.4,256,0.14544738874651167,78.3605580454943,28.716538377492604
10,star,1.2000000000000002,0.5,256,0.15920015335840157,97.394205453242,36.38757141151748
10,star,1.2000000000000002,0.6000000000000001,256,0.1733337130267534,123.56439921008491,47.07475307388373
10,star,1.2000000000000002,0.7000000000000001,256,0.1889628104580369,161.69912488128088,62.94657976441573
10,star,1.2000000000000002,0.8,256,0.2081428845743142,222.34563709172724,88.89407770961446
10,star,1.2000000000000002,0.9,256,0.23620496131077426,333.5614741325159,138.68631296822073
10,star,1.2000000000000002,1.0,256,0.29448611871751906,600.7884222194117,270.6243954710713
10,star,1.3,0.0,256,0.07524382462856598,37.58860282363503,12.106805929919119
10,star,1.3,0.1,256,0.10696206730732517,44.085280034163645,15.14508002435532
10,star,1.3,0.2,256,0.1308149901208885,52.680289768095584,18.87084550093694
10,star,1.3,0.30000000000000004,256,0.15131273910975812,63.63532613020198,23.54236969012766
10,star,1.3,0.4,256,0.17046766710937175,77.66893732770514,29.555246489667635
10,star,1.3,0.5,256,0.18950678018181183,96.07555137588481,37.55843241463245
10,star,1.3,0.6000000000000001,256,0.20953203236786944,121.1613536349067,48.69996053399337
10,star,1.3,0.7000000000000001,256,0.23204302193997237,157.32342410391217,65.22029175672444
10,star,1.3,0.8,256,0.2599107110558978,213.98300738856432,92.14216304947654
10,star,1.3,0.9,256,0.3004991660633224,315.34606441766357,143.41579761279365
10,star,1.3,1.0,256,0.3813131295541882,545.6685199140184,275.87432443553905
10,star,1.4,0.0,256,0.08161865569272932,37.59101289242695,12.226851851851826
10,star,1.4,0.1,256,0.1178435500902915,44.02816598351174,15.377428123118108
10,star,1.4,0.2,256,0.14615643790981656,52.48294641538747,19.238900053772987
10,star,1.4,0.30000000000000004,256,0.1712290706203559,63.17852423401556,24.07675505609232
10,star,1.4,0.4,256,0.19516721534515816,76.77164359027378,30.295046742811714
10,star,1.4,0.5,256,0.2192958029048117,94.45002602318836,38.554444693249756
10,star,1.4,0.6000000000000001,256,0.2448680176886338,118.31823988357661,50.0197521687236
10,star,1.4,0.7000000000000001,256,0.2736602990329269,152.34511324060625,66.952780450984
10,star,1.4,0.8,256,0.30910217655164096,204.8832373748028,94.38084123294405
10,star,1.4,0.9,256,0.3597812554401169,296.7512878796361,146.03789670721005
10,star,1.4,1.0,256,0.45562347680215537,496.3777467348629,275.75811524754175
10,star,1.5,0.0,256,0.08787878787878813,37.58032363642059,12.342532467532461
10,star,1.5,0.1,256,0.12854748438359814,43.94032037632607,15.597976782697526
10,star,1.5,0.2,256,0.16123422974500942,52.23015034113585,19.581380282777
10,star,1.5,0.30000000000000004,256,0.19074289478959805,62.63445326276928,24.561791572472607
10,star,1.5,0.4,256,0.2192410147172219,75.74984121105454,30.946104052137407
10,star,1.5,0.5,256,0.24811210969263978,92.66286117929667,39.39746983706487
10,star,1.5,0.6000000000000001,256,0.27870265270517053,115.29198322749171,51.08094733822431
10,star,1.5,0.7000000000000001,256,0.31296187119821056,147.22329788756429,68.24687487496332
10,star,1.5,0.8,256,0.3546473768273693,195.8961631183415,95.85334058331891
10,star,1.5,0.9,256,0.4129307475777528,279.43590179238305,147.23320009852637
10,star,1.5,1.0,256,0.517920459171528,455.3431353937227,272.98346755782103
10,path,0.5,0.0,512,0.0009784735812132948,186.0567514677147,19.735812133072354
10,path,0.5,0.1,512,0.001024775808231613,188.60338022571577,21.448805131094648
10,path,0.5,0.2,512,0.0010691448981574975,191.35724962750396,23.36181893044413
10,path,0.5,0.30000000000000004,512,0.0011113138203759302,194.3540793646868,25.50900638460041
10,path,0.5,0.4,512,0.001150952538478366,197.6376356589405,27.932578634211957
10,path,0.5,0.5,512,0.0011876484560570338,201.26225479746944,30.685313473685735
10,path,0.5,0.6000000000000001,512,0.001220879094817128,205.296364670867,33.834060874907024
10,path,0.5,0.7000000000000001,512,0.0012499731499491773,209.8275002231766,37.46474065497763
10,path,0.5,0.8,512,0.0012740537142699692,214.96961134418925,41.68962946993627
10,path,0.5,0.9,512,0.0012919533593987627,220.87398937939705,46.65826120417535
10,path,0.5,1.0,512,0.0013020833333332643,227.74609375000716,52.5742187499997
10,path,0.6,0.0,512,0.0033934299554887995,212.32980870385344,23.77836521602422
10,path,0.6,0.1,512,0.0036424733498830477,216.11920854852198,26.095089556177196
10,path,0.6,0.2,512,0.003892684803371434,220.21570023716268,28.68218869641763
10,path,0.6,0.30000000000000004,512,0.0041432952282569975,224.66727181062942,31.58608132535427
10,path,0.6,0.4,512,0.004393302959571105,229.5330970478428,34.864260414535835
10,path,0.6,0.5,512,0.004641397082692882,234.8870560364907,38.58879136420418
10,path,0.6,0.6000000000000001,512,0.0048858495092838,240.82267736988305,42.8512243086514
10,path,0.6,0.7000000000000001,512,0.005124359976056381,247.46022067881407,47.769635595400835
10,path,0.6,0.8,512,0.005353828282025868,254.9570658024586,53.49895876511139
10,path,0.6,0.9,512,0.005570010730058369,263.52336257430113,60.24654901943475
10,path,0.6,1.0,512,0.0057669859902348755,273.4463365296982,68.29635914877275
10,path,0.7,0.0,512,0.009010820613796242,236.78039501056443,28.737814820296563
10,path,0.7,0.1,512,0.009869797447220986,241.91773567584673,31.85312003089559
10,path,0.7,0.2,512,0.01075871170572174,247.50915343816672,35.33330998268173
10,path,0.7,0.30000000000000004,512,0.011678028663936907,253.62460770448615,39.241979580434055
10,path,0.7,0.4,512,0.012627853396357525,260.3502237922776,43.65816952030137
10,path,0.7,0.5,512,0.013607753361506637,267.7933898080788,48.68133624234148
10,path,0.7,0.6000000000000001,512,0.014616497968756375,276.08993681765253,54.438369652046745
10,path,0.7,0.7000000000000001,512,0.01565167037908389,285.4144737213046,61.09371493937942
10,path,0.7,0.8,512,0.01670907787690893,295.99562924094664,68.86432696085065
10,path,0.7,0.9,512,0.01778183563414699,308.13916377877456,78.04238045699962
10,path,0.7,1.0,512,0.018858903158931354,322.26415418232494,89.03087115070343
10,path,0.8,0.0,512,0.019378100640989274,256.14018430721734,34.303738480799474
10,path,0.8,0.1,512,0.021574328374886716,262.4939908217313,38.378874572055324
10,path,0.8,0.2,512,0.02389155102035744,269.4606809548791,42.93173128958109
10,path,0.8,0.30000000000000004,512,0.026338912537194354,277.1382992155235,48.04711175225704
10,path,0.8,0.4,512,0.028926174839448888,285.6478577679402,53.830866082375465
10,path,0.8,0.5,512,0.03166363014927307,295.1406478946048,60.41681078986594
10,path,0.8,0.6000000000000001,512,0.03456191226503983,305.80857614790125,67.9765605913663
10,path,0.8,0.7000000000000001,512,0.037631636195451894,317.8991055638493,76.73380804454193
10,path,0.8,0.8,512,0.040882744148560336,331.7374065082985,86.98558583988601
10,path,0.8,0.9,512,0.04432334130337279,347.7601602891632,99.13484243088024
10,path,0.8,1.0,512,0.04795762435743403,366.56890167301054,113.7420272626545
10,path,0.9,0.0,512,0.035135619317179456,267.94872516557234,39.918090967622966
10,path,0.9,0.1,512,0.03961331899077992,275.1139297721797,45.01408776621405
10,path,0.9,0.2,512,0.044390620469010086,283.0096330384763,50.69890379454496
10,path,0.9,0.30000000000000004,512,0.049497939696199166,291.7570575505683,57.07785705858722
10,path,0.9,0.4,512,0.05496976262306949,301.5064760118217,64.28274941261398
10,path,0.9,0.5,512,0.06084527742468488,312.4466164305921,72.4807058758113
10,path,0.9,0.6000000000000001,512,0.06716909167508887,324.81801679145815,81.88679558840118
10,path,0.9,0.7000000000000001,512,0.07399202200462798,338.9324244523858,92.78246284908118
10,path,0.9,0.8,512,0.08137191367343989,355.20171611958847,105.54314172352696
10,path,0.9,0.9,512,0.08937438321736725,374.1823131531604,120.68086603942201
10,path,0.9,1.0,512,0.0980732398467067,396.6457918801863,138.91230313327708
10,path,1.0,0.0,512,0.05555555555555583,271.66666666666555,44.99999999999993
10,path,1.0,0.1,512,0.06321839080459772,279.0986085904393,51.05263157894674
10,path,1.0,0.2,512,0.07142857142857341,287.3015873015825,57.77777777777809
10,path,1.0,0.30000000000000004,512,0.08024691358024705,296.40522875816634,65.29411764705854
10,path,1.0,0.4,512,0.08974358974358848,306.57051282051225,73.74999999999885
10,path,1.0,0.5,512,0.09999999999999844,317.99999999999903,83.33333333333225
10,path,1.0,0.6000000000000001,512,0.1111111111111083,330.95238095238574,94.28571428571368
10,path,1.0,0.7000000000000001,512,0.12318840579710012,345.7636566332233,106.92307692307543
10,path,1.0,0.8,512,0.1363636363636347,362.87878787879225,121.66666666666526
10,path,1.0,0.9,512,0.15079365079365306,382.90043290042524,139.0909090909097
10,path,1.0,1.0,512,0.1666666666666663,406.6666666666676,159.99999999999852
10,path,1.1,0.0,512,0.07892751776106448,268.612377010184,49.173008568412804
10,path,1.1,0.1,512,0.09040727288482767,275.8247942031772,56.02700698284906
10,path,1.1,0.2,512,0.10269322668557121,283.7748196803606,63.5935777047755
10,path,1.1,0.30000000000000004,512,0.11587402432474965,292.5851350936768,71.9941216238641
10,path,1.1,0.4,512,0.13005196773027652,302.4078685831181,81.37963389950711
10,path,1.1,0.5,512,0.1453458094241871,313.43414022146413,91.94039509499756
10,path,1.1,0.6000000000000001,512,0.16189428765199004,325.90762025170505,103.9197622817656
10,path,1.1,0.7000000000000001,512,0.17986065736139717,340.14423123159406,117.63424585553454
10,path,1.1,0.8,512,0.19943858617467272,356.56153102470864,133.50350285887146
10,path,1.1,0.9,512,0.22085996791432824,375.72385950861127,152.09649602049822
10,path,1.1,1.0,512,0.2444055139560711,398.41414877625147,174.2050241213341
10,path,1.2000000000000002,0.0,512,0.10336644236354131,260.9866705577448,52.33277793990593
10,path,1.2000000000000002,0.1,512,0.11895248780929947,267.66697038249157,59.80183264194604
10,path,1.2000000000000002,0.2,512,0.13555302664449737,275.0064223564825,67.97915959692182
10,path,1.2000000000000002,0.30000000000000004,512,0.15327145017849017,283.11196707466746,76.97950575017231
10,path,1.2000000000000002,0.4,512,0.1722259561718377,292.1157986608987,86.9445772954131
10,path,1.2000000000000002,0.5,512,0.19255238834394692,302.1834500656227,98.05164566187918
10,path,1.2000000000000002,0.6000000000000001,512,0.21440779486080033,313.5252404658596,110.52572586496973
10,path,1.2000000000000002,0.7000000000000001,512,0.23797494848713596,326.4128510501014,124.65720213695316
10,path,1.2000000000000002,0.8,512,0.26346818245457115,341.20394719773196,140.82799768286804
10,path,1.2000000000000002,0.9,512,0.2911410775128484,358.3798389581135,159.55158545454648
10,path,1.2000000000000002,1.0,512,0.32129684649652457,378.6050695336297,181.5362713252978
10,path,1.3,0.0,512,0.1273982155634015,250.90488036049197,54.57143540541313
10,path,1.3,0.1,512,0.14710320115314035,256.91603538279645,62.48438908720223
10,path,1.3,0.2,512,0.16794265972480968,263.4931139640745,71.06651660660906
10,path,1.3,0.30000000000000004,512,0.1900186065296758,270.7254448515486,80.42038519357868
10,path,1.3,0.4,512,0.21344595796067972,278.7231459178322,90.6717604454501
10,path,1.3,0.5,512,0.23835473613636146,287.62371264904715,101.97684759436937
10,path,1.3,0.6000000000000001,512,0.264892783437563,297.601320468593,114.53249171845535
10,path,1.3,0.7000000000000001,512,0.29322915149572,308.88025180407624,128.5908692427971
10,path,1.3,0.8,512,0.32355840508393513,321.75476782401074,144.4811885465673
10,path,1.3,0.9,512,0.3561062068222442,336.61937168489027,162.6426806100203
10,path,1.3,1.0,512,0.3911367670028269,354.01644606566833,183.6764498002372
10,path,1.4,0.0,512,0.1501231416834808,239.9309511271238,56.066496509079926
10,path,1.4,0.1,512,0.17379176331115598,245.25692191264443,64.28742137065638
10,path,1.4,0.2,512,0.19861568565335266,251.06010604472792,73.11568204234938
10,path,1.4,0.30000000000000004,512,0.22468270959017064,257.4142986365608,82.639914260894
10,path,1.4,0.4,512,0.2520900406089463,264.4103529925727,92.96820760225502
10,path,1.4,0.5,512,0.2809456743010757,272.1615614936863,104.23410527917493
10,path,1.4,0.6000000000000001,512,0.31137007214232604,280.81123900487216,116.60503481321669
10,path,1.4,0.7000000000000001,512,0.3434982194791644,290.5436440756265,130.29441741066248
10,path,1.4,0.8,512,0.3774822020970898,301.60009683720097,145.57949798430326
10,path,1.4,0.9,512,0.41349451284110456,314.30344049780086,162.82835084692397
10,path,1.4,1.0,512,0.45173243325378415,329.0963813454979,182.54213551406158
10,path,1.5,0.0,512,0.1711178342287839,229.03630483543088,57.00302540295245
10,path,1.5,0.1,512,0.19851718954054512,233.7248745148673,65.4327588576882
10,path,1.5,0.2,512,0.22699975986531706,238.81486766075471,74.3953144164088
10,path,1.5,0.30000000000000004,512,0.2566320447158015,244.36787620144287,83.96618044397043
10,path,1.5,0.4,512,0.2874863406180673,250.45974579404583,94.23713117668372
10,path,1.5,0.5,512,0.3196414649656069,257.18506790726093,105.32124770396722
10,path,1.5,0.6000000000000001,512,0.35318362240909834,264.663501787878,117.35996666787327
10,path,1.5,0.7000000000000001,512,0.38820746170566217,273.0488623396427,130.53319118492354
10,path,1.5,0.8,512,0.42481739640850247,282.542500899941,145.07415108146162
10,path,1.5,0.9,512,0.46312930680527126,293.4135527041995,161.29185538961946
10,path,1.5,1.0,512,0.5032728202505841,306.03055484531006,179.60611096906334
10,path,0.5,0.0,256,0.0026814144993490933,177.5720281095784,33.560337935509274
10,path,0.5,0.1,256,0.0024226188410433626,179.78685901459014,32.91298897276996
10,path,0.5,0.2,256,0.0021716659993672185,182.1834234209522,32.18108005570804
10,path,0.5,0.30000000000000004,256,0.0019289232582392513,184.7934682403495,31.351617020530664
10,path,0.5,0.4,256,0.001694792245393286,187.65569684737747,30.408684419435208
10,path,0.5,0.5,256,0.0014697161888173327,190.8177801118385,29.332550128091746
10,path,0.5,0.6000000000000001,256,0.0012541898947241482,194.33899508002733,28.098415216301976
10,path,0.5,0.7000000000000001,256,0.0010487738051236624,198.29360923029546,26.674633119680184
10,path,0.5,0.8,256,0.0008541143270304972,202.77490418140857,25.02011473337626
10,path,0.5,0.9,256,0.0006709740807963778,207.89872852279274,23.08044876517945
10,path,0.5,1.0,256,0.0005002783519572623,213.80117885469878,20.78192761161669
10,path,0.6,0.0,256,0.008455588477292485,203.745559306678,41.116685229470455
10,path,0.6,0.1,256,0.007832376102634315,207.20832673246557,40.46314543231029
10,path,0.6,0.2,256,0.007208769581003922,210.9538729352322,39.725792083053
10,path,0.6,0.30000000000000004,256,0.006585705991317503,215.0264313514667,38.891394164697815
10,path,0.6,0.4,256,0.0059642630590801,219.48041879875367,37.94367937889053
10,path,0.6,0.5,256,0.005345687954875941,224.3835273914706,36.86238320537514
10,path,0.6,0.6000000000000001,256,0.004731435543210603,229.82096663185703,35.621914375547306
10,path,0.6,0.7000000000000001,256,0.00412322052563888,235.90133551339716,34.18944290223521
10,path,0.6,0.8,256,0.003523090626262907,242.76476987579787,32.522096084504135
10,path,0.6,0.9,256,0.0029335327107417224,250.59407151227225,30.562735460460527
10,path,0.6,1.0,256,0.0023576323866655344,259.628851773337,28.23339893967438
10,path,0.7,0.0,256,0.020859317434218805,228.11528387180365,50.07449263570739
10,path,0.7,0.1,256,0.01972242387869739,232.93180315684106,49.50678657744876
10,path,0.7,0.2,256,0.018556615673816248,238.17900354578458,48.864440445192685
10,path,0.7,0.30000000000000004,256,0.017361329267583006,243.92334151209252,48.134904317421146
10,path,0.7,0.4,256,0.0161361056336926,250.24655284729656,47.30261655637203
10,path,0.7,0.5,256,0.01488063839268259,257.2504083739918,46.34803683406759
10,path,0.7,0.6000000000000001,256,0.0135948418822279,265.06336537648707,45.24628095707429
10,path,0.7,0.7000000000000001,256,0.012278948999177084,273.8500450107899,43.965152152563036
10,path,0.7,0.8,256,0.010933654625244638,283.8250058167196,42.4622328557275
10,path,0.7,0.9,256,0.009560330966570002,295.27316787284167,40.68046885635051
10,path,0.7,1.0,256,0.008161360402174436,308.5806544735385,38.54124788190426
10,path,0.8,0.0,256,0.042302408693348864,247.41803513239108,59.67729462284869
10,path,0.8,0.1,256,0.040663477880888525,253.45931305319323,59.30278195595079
10,path,0.8,0.2,256,0.038951547172309184,260.0910612446233,58.87545507674323
10,path,0.8,0.30000000000000004,256,0.03716128312586691,267.4081564891908,58.385608820223176
10,path,0.8,0.4,256,0.03528683208160243,275.5277060340306,57.82105102000588
10,path,0.8,0.5,256,0.033321771868338186,284.5961068210305,57.16626799567712
10,path,0.8,0.6000000000000001,256,0.03125906719839869,294.79900977752504,56.40123489797587
10,path,0.8,0.7000000000000001,256,0.02909103628785953,306.37569331371907,55.49968264928728
10,path,0.8,0.8,256,0.026809342616001517,319.6403104762817,54.426510341980304
10,path,0.8,0.9,256,0.024405037598226157,335.01417945338625,53.13381105686687
10,path,0.8,1.0,256,0.021868702713227335,353.0764302608596,51.55456489656582
10,path,0.9,0.0,256,0.07311820759210814,259.1942622639601,68.81811919870214
10,path,0.9,0.1,256,0.07118745921606524,266.0587053415271,68.71028949874827
10,path,0.9,0.2,256,0.06914292046882874,273.6324879700284,68.58159498810016
10,path,0.9,0.30000000000000004,256,0.06697332522629217,282.0341031556859,68.42753256387063
10,path,0.9,0.4,256,0.06466583685598083,291.41053584742133,68.2423197135564
10,path,0.9,0.5,256,0.0622057677307346,301.94650395553373,68.01843465611303
10,path,0.9,0.6000000000000001,256,0.059576238639319865,313.87758326929907,67.74595077915163
10,path,0.9,0.7000000000000001,256,0.056757763850655736,327.50927694616206,67.41155204363626
10,path,0.9,0.8,256,0.05372774459248511,343.2454471757264,66.9970396763133
10,path,0.9,0.9,256,0.05045985098139453,361.6319809745069,66.47700148084996
10,path,0.9,1.0,256,0.046923271569495426,383.42619807337525,65.81505098135926
10,path,1.0,0.0,256,0.11111111111111172,262.9025196384795,76.50435719835083
10,path,1.0,0.1,256,0.10919540229885055,270.04914079225586,76.67342601601835
10,path,1.0,0.2,256,0.10714285714285979,277.94721473900074,76.85488865400937
10,path,1.0,0.30000000000000004,256,0.10493827160493824,286.72416185259254,77.05029882748362
10,path,1.0,0.4,256,0.10256410256410109,296.5383917487768,77.26148730988274
10,path,1.0,0.5,256,0.09999999999999841,307.5894480842007,77.49062684938524
10,path,1.0,0.6000000000000001,256,0.09722222222222007,320.1324523999265,77.74031624511069
10,path,1.0,0.7000000000000001,256,0.09420289855072361,334.4991464234846,78.01369052103216
10,path,1.0,0.8,256,0.09090909090909016,351.1293593933104,78.31456716303745
10,path,1.0,0.9,256,0.08730158730158805,370.6195010820393,78.6476429839023
10,path,1.0,1.0,256,0.08333333333333322,393.799947981711,79.01876331440003
10,path,1.1,0.0,256,0.15265982908588316,259.85747004618173,82.22882164157991
10,path,1.1,0.1,256,0.1510270498008668,266.80331634370214,82.63422223296888
10,path,1.1,0.2,256,0.1492505541279756,274.4690127199732,83.07848801992485
